Transaction_ID,User_ID,Transaction_Amount,Transaction_Type,Date,Account_Balance,Device_Type,Location,Merchant_Category,Previous_Fraudulent_Activity,Daily_Transaction_Count,Card_Type,Card_Age,Fraud_Label
TXN_24940,USER_9126,436.73,Online,24 March 2023,60865.45,Tablet,Sydney,Clothing,0,5,Mastercard,148,1
TXN_662,USER_6115,113.78,Online,26 October 2023,79093.32,Laptop,New York,Groceries,0,2,Mastercard,57,0
TXN_33471,USER_7521,200.16,ATM Withdrawal,22 August 2023,6686.29,Tablet,Mumbai,Electronics,0,2,Amex,20,1
TXN_28981,USER_3469,94.01,Bank Transfer,22 August 2023,47248.54,Laptop,Tokyo,Electronics,0,13,Visa,166,0
TXN_527,USER_9905,179.47,Online,10 March 2023,48065.14,Tablet,New York,Clothing,0,3,Mastercard,10,0
TXN_41959,USER_1781,96.71,POS,14 April 2023,34090.55,Laptop,London,Travel,0,12,Mastercard,167,0
TXN_48909,USER_4251,17,Bank Transfer,24 August 2023,85595.73,Mobile,New York,Groceries,0,9,Discover,15,0
TXN_8631,USER_1390,58.02,POS,6 January 2023,25361.92,Laptop,New York,Travel,0,10,Visa,70,0
TXN_20165,USER_2473,50.87,Online,30 April 2023,28910.92,Tablet,New York,Clothing,0,4,Discover,182,1
TXN_41195,USER_1499,60.47,Bank Transfer,11 December 2023,82234.17,Mobile,Mumbai,Groceries,0,1,Visa,168,0
TXN_24064,USER_7344,4.94,Bank Transfer,4 November 2023,97916.25,Mobile,London,Restaurants,0,11,Visa,21,0
TXN_32004,USER_2176,24.52,POS,20 February 2023,78343.16,Mobile,New York,Clothing,0,7,Mastercard,169,1
TXN_40627,USER_8758,42.92,ATM Withdrawal,8 February 2023,50314.7,Tablet,Sydney,Electronics,0,6,Amex,193,0
TXN_49609,USER_5616,126.39,POS,4 September 2023,55824.57,Laptop,Mumbai,Groceries,0,4,Mastercard,1,0
TXN_21527,USER_2038,9.87,POS,18 August 2023,96683.04,Mobile,Sydney,Travel,0,2,Mastercard,19,0
TXN_45070,USER_6563,206.42,Online,19 October 2023,18931.03,Tablet,New York,Restaurants,0,7,Visa,5,0
TXN_39461,USER_4993,176.14,ATM Withdrawal,18 November 2023,52272.81,Mobile,New York,Travel,0,3,Visa,223,0
TXN_17610,USER_4648,35.78,POS,19 May 2023,38879.9,Mobile,Sydney,Electronics,0,1,Visa,213,0
TXN_903,USER_6779,199.9,Online,24 November 2023,54585.62,Laptop,Mumbai,Electronics,0,12,Amex,48,0
TXN_7588,USER_3338,34.79,Bank Transfer,12 October 2023,12133.53,Laptop,Mumbai,Clothing,0,2,Mastercard,231,0
TXN_44285,USER_8680,87.07,ATM Withdrawal,19 March 2023,20474.63,Tablet,New York,Travel,0,9,Discover,138,1
TXN_14329,USER_8735,2.98,Online,17 March 2023,47456.77,Tablet,Tokyo,Travel,0,3,Discover,28,0
TXN_15414,USER_3369,36.8,Online,18 July 2023,70486.18,Laptop,Mumbai,Clothing,1,14,Discover,197,0
TXN_13881,USER_7755,163.31,Online,22 November 2023,12593.9,Mobile,New York,Restaurants,0,7,Mastercard,76,0
TXN_48097,USER_9896,38.43,POS,13 September 2023,30355.6,Tablet,New York,Electronics,1,7,Visa,150,0
TXN_41020,USER_4264,46.67,ATM Withdrawal,10 November 2023,31687.95,Tablet,Tokyo,Clothing,0,1,Amex,136,1
TXN_39394,USER_2451,48.1,ATM Withdrawal,3 January 2023,51737.19,Mobile,New York,Travel,0,5,Mastercard,137,1
TXN_6389,USER_2468,147.9,Bank Transfer,22 May 2023,8395.14,Tablet,New York,Clothing,0,1,Amex,208,0
TXN_24550,USER_3591,142.42,Bank Transfer,17 February 2023,53126.79,Tablet,London,Restaurants,0,14,Discover,170,0
TXN_9652,USER_1185,401.42,Bank Transfer,29 October 2023,5354.48,Tablet,Sydney,Groceries,0,8,Amex,46,0
TXN_41538,USER_9558,9.92,POS,4 June 2023,44227.52,Mobile,London,Restaurants,0,11,Mastercard,97,0
TXN_9106,USER_8260,64.52,POS,9 May 2023,88252.04,Mobile,Mumbai,Restaurants,0,14,Visa,237,0
TXN_37926,USER_5408,469.36,ATM Withdrawal,19 November 2023,92332.41,Laptop,New York,Groceries,0,4,Discover,163,0
TXN_16015,USER_8702,150.06,POS,1 February 2023,61002.07,Mobile,London,Clothing,0,4,Visa,105,0
TXN_1532,USER_1529,4.15,ATM Withdrawal,2 November 2023,13470.64,Tablet,Tokyo,Travel,0,10,Discover,85,0
TXN_35059,USER_1908,193.21,POS,29 March 2023,80678.51,Laptop,London,Clothing,1,12,Visa,239,1
TXN_15657,USER_5530,130,Online,10 July 2023,87536.38,Tablet,London,Travel,1,10,Amex,67,0
TXN_9449,USER_6806,33.13,ATM Withdrawal,26 July 2023,4402.75,Tablet,Tokyo,Electronics,0,6,Mastercard,193,0
TXN_23021,USER_8050,184.55,ATM Withdrawal,15 May 2023,7275.09,Tablet,New York,Electronics,0,11,Amex,125,0
TXN_47228,USER_5775,104.84,Bank Transfer,25 June 2023,43837.88,Laptop,London,Groceries,0,1,Mastercard,217,1
TXN_43013,USER_6933,121.33,ATM Withdrawal,30 May 2023,98938.29,Tablet,Tokyo,Groceries,0,7,Discover,212,0
TXN_13888,USER_3964,60.02,Bank Transfer,27 November 2023,70917.25,Laptop,Mumbai,Electronics,0,3,Mastercard,26,0
TXN_24575,USER_7086,40.92,Online,15 November 2023,28420.68,Mobile,Sydney,Restaurants,0,2,Mastercard,132,0
TXN_9678,USER_1582,371.74,POS,29 April 2023,64202.34,Tablet,London,Groceries,0,10,Visa,115,0
TXN_15410,USER_9484,18.03,Bank Transfer,5 June 2023,80056.46,Mobile,London,Restaurants,0,8,Amex,65,0
TXN_48514,USER_8418,68.37,POS,20 July 2023,91839.83,Mobile,Sydney,Clothing,0,9,Visa,34,0
TXN_18366,USER_8121,37.75,ATM Withdrawal,28 March 2023,49889.89,Laptop,Sydney,Travel,1,7,Visa,31,1
TXN_24661,USER_8249,102.85,ATM Withdrawal,7 December 2023,50272.76,Mobile,London,Electronics,1,10,Mastercard,64,1
TXN_3685,USER_5334,64.63,Online,15 March 2023,56285.33,Tablet,Tokyo,Restaurants,0,13,Mastercard,131,0
TXN_11202,USER_1027,57.09,Bank Transfer,17 April 2023,25926.76,Laptop,London,Electronics,0,12,Visa,123,0
TXN_37169,USER_6264,82.87,ATM Withdrawal,24 February 2023,88327.01,Mobile,Sydney,Restaurants,0,13,Discover,90,0
TXN_13421,USER_5625,84.95,POS,21 July 2023,20110.87,Tablet,London,Clothing,0,4,Mastercard,174,0
TXN_27299,USER_2280,6.34,Online,4 April 2023,96673.44,Tablet,Mumbai,Restaurants,0,3,Mastercard,75,0
TXN_49411,USER_4832,35.44,Online,12 June 2023,23725.39,Tablet,Tokyo,Restaurants,0,1,Discover,99,0
TXN_11564,USER_1434,9.39,ATM Withdrawal,22 June 2023,49698.02,Mobile,London,Electronics,0,13,Amex,71,0
TXN_33521,USER_7035,22.86,Online,13 January 2023,74179.13,Mobile,Tokyo,Groceries,0,6,Amex,201,0
TXN_31644,USER_1154,32.48,Online,15 September 2023,96463.93,Mobile,London,Travel,0,13,Amex,51,0
TXN_8142,USER_2074,4.66,Bank Transfer,29 March 2023,75760.79,Mobile,Tokyo,Electronics,0,9,Visa,19,0
TXN_8644,USER_7507,96.82,ATM Withdrawal,24 September 2023,51827.19,Tablet,Sydney,Travel,0,11,Amex,1,0
TXN_4063,USER_6366,23.16,Online,7 January 2023,42911.07,Laptop,Tokyo,Travel,1,3,Visa,167,1
TXN_47259,USER_6063,51.32,Online,9 May 2023,88598.5,Laptop,London,Electronics,0,10,Discover,175,0
TXN_43776,USER_5040,173.15,Bank Transfer,7 February 2023,14334.64,Laptop,New York,Restaurants,0,11,Mastercard,180,0
TXN_31018,USER_6147,68.82,POS,20 August 2023,92320.24,Mobile,Mumbai,Restaurants,0,9,Discover,148,1
TXN_43634,USER_6229,55.7,POS,27 April 2023,24351.56,Mobile,Sydney,Travel,0,2,Visa,173,1
TXN_19727,USER_1617,195.5,ATM Withdrawal,15 October 2023,30981.01,Tablet,Tokyo,Travel,0,12,Visa,211,0
TXN_18822,USER_3270,122.62,Bank Transfer,9 June 2023,32471.6,Tablet,Tokyo,Restaurants,0,14,Mastercard,224,0
TXN_44606,USER_5099,324.09,POS,25 February 2023,48647.93,Laptop,Sydney,Groceries,0,14,Mastercard,177,0
TXN_34837,USER_9812,125.47,ATM Withdrawal,24 October 2023,47165.54,Mobile,Tokyo,Travel,0,8,Amex,24,0
TXN_30194,USER_9597,34.96,Online,27 September 2023,1341.25,Tablet,Mumbai,Travel,0,10,Visa,53,1
TXN_17579,USER_2654,140.4,Online,21 July 2023,88072.86,Tablet,Sydney,Restaurants,0,5,Amex,95,0
TXN_21608,USER_1156,58,POS,4 June 2023,76217.83,Mobile,Sydney,Clothing,0,13,Amex,142,0
TXN_25654,USER_3934,236.92,POS,7 September 2023,37046.73,Mobile,New York,Clothing,0,14,Mastercard,238,0
TXN_11341,USER_5665,38.75,Online,3 August 2023,43314.46,Mobile,Sydney,Clothing,0,6,Mastercard,33,0
TXN_2175,USER_2449,140.36,ATM Withdrawal,1 October 2023,17356.24,Tablet,New York,Restaurants,0,8,Amex,195,1
TXN_44331,USER_9920,37.09,Bank Transfer,1 April 2023,39114.73,Mobile,New York,Electronics,0,1,Discover,236,0
TXN_8816,USER_2264,178.94,Online,11 February 2023,82930.6,Tablet,Mumbai,Clothing,0,9,Discover,208,0
TXN_15510,USER_9002,131.98,ATM Withdrawal,18 December 2023,90893.47,Tablet,New York,Electronics,0,9,Mastercard,59,0
TXN_13111,USER_5614,162.2,POS,18 November 2023,39399.38,Mobile,Tokyo,Groceries,0,14,Visa,83,0
TXN_14425,USER_1275,357.32,Online,18 October 2023,43362.7,Mobile,London,Restaurants,0,14,Visa,77,1
TXN_19934,USER_7819,5.72,ATM Withdrawal,26 February 2023,2706.5,Mobile,London,Electronics,0,7,Discover,222,0
TXN_15065,USER_4593,44.05,POS,10 March 2023,92810.07,Tablet,London,Restaurants,0,3,Mastercard,116,1
TXN_35610,USER_1169,103.32,ATM Withdrawal,29 January 2023,75485.5,Laptop,Tokyo,Travel,0,12,Amex,89,1
TXN_4521,USER_6581,68.22,POS,19 July 2023,51385.24,Laptop,London,Electronics,0,11,Discover,215,0
TXN_6402,USER_9874,11.1,POS,7 July 2023,25177.16,Laptop,New York,Electronics,1,5,Discover,55,1
TXN_17738,USER_5476,6.61,Online,13 April 2023,25619.95,Mobile,London,Groceries,0,3,Discover,20,0
TXN_37515,USER_7265,14.89,Online,10 December 2023,97366.96,Laptop,New York,Groceries,0,3,Amex,92,0
TXN_40016,USER_1804,151.01,POS,30 May 2023,64024.13,Laptop,London,Clothing,0,2,Discover,148,0
TXN_42611,USER_8587,13.71,Bank Transfer,31 July 2023,79754.61,Laptop,New York,Travel,0,14,Mastercard,20,0
TXN_47174,USER_6259,270.65,ATM Withdrawal,16 June 2023,43669.31,Laptop,London,Electronics,0,11,Mastercard,236,0
TXN_1099,USER_2386,76.82,Online,28 July 2023,80739.86,Mobile,Tokyo,Electronics,0,2,Amex,26,0
TXN_9664,USER_4845,336.12,POS,2 October 2023,99336.38,Laptop,Tokyo,Travel,0,11,Mastercard,86,0
TXN_14717,USER_1796,215.68,Bank Transfer,3 May 2023,24724.23,Laptop,London,Travel,0,6,Discover,176,0
TXN_20,USER_7396,284.22,Online,22 March 2023,19810.7,Laptop,London,Electronics,0,8,Discover,222,0
TXN_25010,USER_1084,386.63,POS,10 July 2023,32187.44,Tablet,Sydney,Travel,0,12,Discover,20,1
TXN_46836,USER_6856,119.39,POS,3 July 2023,17944.6,Laptop,Sydney,Clothing,0,11,Amex,31,1
TXN_15715,USER_8632,128.89,Bank Transfer,5 May 2023,58473.37,Tablet,Mumbai,Groceries,0,11,Discover,7,1
TXN_48453,USER_4083,19.02,ATM Withdrawal,3 February 2023,84752.99,Mobile,Mumbai,Restaurants,0,4,Discover,100,0
TXN_11748,USER_5648,248.86,ATM Withdrawal,28 December 2023,69799.42,Mobile,Sydney,Travel,0,11,Visa,208,0
TXN_45025,USER_2172,181.41,ATM Withdrawal,6 December 2023,16545.66,Mobile,Mumbai,Electronics,0,5,Mastercard,138,1
TXN_43008,USER_2834,83.5,Online,23 April 2023,49739.17,Mobile,London,Restaurants,0,5,Visa,167,0
TXN_47525,USER_8539,12.76,ATM Withdrawal,28 March 2023,30283.92,Mobile,London,Clothing,0,3,Visa,17,0
TXN_46114,USER_8087,44.62,ATM Withdrawal,24 December 2023,14909.22,Tablet,Tokyo,Electronics,0,9,Amex,82,0
TXN_6443,USER_3073,26.56,POS,6 September 2023,55912.1,Tablet,Sydney,Electronics,0,5,Visa,159,0
TXN_36061,USER_8611,143.56,POS,12 August 2023,32708.21,Tablet,Tokyo,Restaurants,0,3,Amex,11,0
TXN_8163,USER_8400,96.06,ATM Withdrawal,19 May 2023,2396.55,Laptop,Mumbai,Restaurants,1,12,Amex,168,1
TXN_35812,USER_2404,102.68,ATM Withdrawal,6 February 2023,87473.3,Laptop,Sydney,Groceries,0,8,Discover,79,0
TXN_14255,USER_2120,16.52,POS,26 February 2023,63020.47,Mobile,Mumbai,Groceries,0,12,Visa,39,0
TXN_47252,USER_4966,118.82,Bank Transfer,3 November 2023,64258.19,Laptop,London,Electronics,0,9,Visa,128,0
TXN_34633,USER_8942,77.59,Online,7 February 2023,44566.15,Tablet,Mumbai,Clothing,0,11,Mastercard,145,1
TXN_12699,USER_1016,14.47,POS,30 August 2023,61308.38,Tablet,London,Electronics,0,6,Discover,238,0
TXN_10908,USER_5561,24.73,Online,7 February 2023,39015.22,Laptop,London,Restaurants,0,5,Discover,215,0
TXN_40421,USER_2276,102.66,Online,22 April 2023,60134.47,Laptop,London,Restaurants,1,4,Mastercard,60,1
TXN_25093,USER_9310,100.26,Online,6 January 2023,67039.35,Mobile,London,Electronics,0,10,Visa,88,1
TXN_44350,USER_1407,46.8,Online,24 August 2023,59502.03,Laptop,London,Restaurants,0,2,Mastercard,134,0
TXN_5007,USER_1790,37.72,Bank Transfer,16 September 2023,29108.12,Tablet,Sydney,Clothing,0,9,Discover,17,1
TXN_19523,USER_7022,13.07,Online,21 September 2023,90815.01,Mobile,Tokyo,Clothing,0,11,Visa,29,0
TXN_14002,USER_8775,21.77,ATM Withdrawal,30 October 2023,81839.28,Laptop,New York,Restaurants,0,4,Discover,29,0
TXN_28349,USER_8244,98.05,Online,2 September 2023,43625.12,Tablet,New York,Restaurants,1,5,Visa,130,1
TXN_24583,USER_4926,366.49,POS,15 February 2023,86814.48,Laptop,Sydney,Restaurants,0,8,Amex,185,1
TXN_32243,USER_6695,151.23,POS,8 March 2023,83119.25,Mobile,Tokyo,Restaurants,0,13,Amex,212,0
TXN_20439,USER_7500,33.47,POS,2 December 2023,72582.55,Laptop,London,Groceries,0,2,Visa,227,0
TXN_14642,USER_9709,41.94,ATM Withdrawal,14 July 2023,46636.45,Tablet,Tokyo,Restaurants,0,12,Visa,169,1
TXN_33550,USER_7353,68.65,ATM Withdrawal,25 June 2023,756.53,Laptop,London,Groceries,0,7,Mastercard,230,0
TXN_21134,USER_7971,275.13,Online,4 October 2023,17990.82,Mobile,New York,Groceries,0,7,Amex,37,0
TXN_43663,USER_5342,129.66,Bank Transfer,8 May 2023,94587.92,Mobile,Tokyo,Clothing,0,2,Discover,105,0
TXN_19708,USER_2822,91.01,Bank Transfer,3 December 2023,69679.39,Mobile,New York,Travel,0,6,Mastercard,173,0
TXN_7883,USER_2754,50.94,Online,28 July 2023,69735.15,Tablet,Mumbai,Clothing,0,13,Amex,31,1
TXN_31622,USER_6404,245.02,Online,31 March 2023,81569.38,Tablet,Sydney,Clothing,0,6,Visa,238,0
TXN_22631,USER_6870,145.33,POS,27 December 2023,64788.26,Tablet,Mumbai,Groceries,0,4,Mastercard,122,0
TXN_8722,USER_9055,74.27,POS,20 March 2023,78307.18,Tablet,London,Restaurants,0,7,Discover,108,0
TXN_27617,USER_4357,21.13,Online,30 November 2023,37281.68,Laptop,Sydney,Electronics,1,3,Amex,32,0
TXN_36179,USER_6059,46.81,POS,15 June 2023,73330.49,Tablet,Mumbai,Electronics,0,10,Mastercard,51,0
TXN_20852,USER_9980,113.65,Online,16 August 2023,26186.94,Tablet,Sydney,Electronics,0,4,Visa,161,0
TXN_3107,USER_9858,64.11,Online,6 October 2023,46876.51,Laptop,Mumbai,Restaurants,0,13,Mastercard,106,0
TXN_7925,USER_5298,110.71,POS,16 May 2023,3507.31,Tablet,Tokyo,Travel,1,14,Visa,116,1
TXN_45481,USER_7328,41.49,ATM Withdrawal,18 May 2023,97205.99,Mobile,Sydney,Restaurants,0,7,Discover,185,0
TXN_24555,USER_9667,33.55,Bank Transfer,1 December 2023,57049.02,Laptop,Mumbai,Electronics,0,5,Visa,167,0
TXN_26269,USER_9948,2.65,Online,1 August 2023,56794.52,Mobile,London,Electronics,0,7,Mastercard,111,0
TXN_35889,USER_2686,59.93,Bank Transfer,28 December 2023,27312.25,Tablet,New York,Electronics,0,12,Discover,36,1
TXN_14755,USER_9315,139.47,Online,30 March 2023,964.33,Mobile,Tokyo,Electronics,0,7,Mastercard,200,0
TXN_40794,USER_2751,8.33,ATM Withdrawal,23 September 2023,23243.79,Laptop,London,Groceries,1,14,Visa,223,0
TXN_11481,USER_5599,76.33,Online,3 May 2023,3723.66,Laptop,London,Travel,0,8,Amex,130,1
TXN_12225,USER_8959,56.8,POS,9 March 2023,24865.54,Laptop,Tokyo,Clothing,0,1,Discover,183,0
TXN_30802,USER_1596,115.51,POS,1 September 2023,72529.08,Tablet,Sydney,Travel,0,4,Amex,202,0
TXN_23979,USER_3212,198.13,ATM Withdrawal,5 March 2023,83322.37,Laptop,New York,Restaurants,0,5,Visa,205,0
TXN_27075,USER_3578,46.98,Bank Transfer,9 October 2023,17021.07,Laptop,London,Groceries,0,4,Amex,10,0
TXN_1300,USER_3162,64.01,ATM Withdrawal,1 January 2023,76945.16,Mobile,New York,Travel,0,10,Discover,21,1
TXN_3521,USER_7038,374.06,Bank Transfer,11 November 2023,36266.28,Laptop,Mumbai,Restaurants,0,1,Mastercard,200,1
TXN_43029,USER_2176,83.22,POS,12 March 2023,17544.64,Tablet,Mumbai,Groceries,0,3,Discover,55,0
TXN_20209,USER_3694,203.31,ATM Withdrawal,25 February 2023,73246.82,Tablet,Mumbai,Groceries,0,12,Discover,167,0
TXN_35342,USER_1120,114.7,Bank Transfer,28 November 2023,1889.33,Mobile,New York,Clothing,0,13,Discover,205,1
TXN_6500,USER_8064,5.76,POS,23 November 2023,24589.62,Laptop,London,Travel,0,8,Mastercard,16,0
TXN_33115,USER_8787,186.64,Bank Transfer,12 April 2023,70127.49,Tablet,Sydney,Restaurants,0,12,Mastercard,144,0
TXN_37314,USER_7381,71.84,ATM Withdrawal,29 April 2023,3041.42,Mobile,London,Groceries,0,1,Discover,2,0
TXN_44577,USER_8658,127.65,ATM Withdrawal,20 June 2023,48976.66,Laptop,Sydney,Electronics,0,3,Amex,147,0
TXN_16388,USER_2144,10.67,POS,11 May 2023,13773.16,Tablet,Sydney,Electronics,0,14,Amex,12,0
TXN_21984,USER_8740,130.06,POS,9 May 2023,77224.72,Mobile,New York,Travel,0,7,Mastercard,119,1
TXN_42019,USER_7619,143.32,ATM Withdrawal,15 October 2023,84669.62,Tablet,New York,Groceries,0,5,Amex,138,0
TXN_18249,USER_2350,101.76,Online,9 June 2023,85806.88,Mobile,New York,Electronics,0,13,Visa,67,0
TXN_20473,USER_3038,49.34,Bank Transfer,21 July 2023,97860.1,Tablet,Sydney,Travel,0,1,Discover,127,0
TXN_9711,USER_7929,8.51,ATM Withdrawal,11 March 2023,99682.4,Mobile,Tokyo,Clothing,0,8,Mastercard,184,1
TXN_41092,USER_3306,108.99,Bank Transfer,7 July 2023,30485.02,Tablet,Mumbai,Groceries,0,14,Visa,38,0
TXN_17884,USER_5724,0.44,POS,1 March 2023,88735.12,Mobile,Mumbai,Groceries,0,12,Discover,180,0
TXN_19615,USER_1385,67.47,Online,22 July 2023,2469.85,Tablet,Tokyo,Restaurants,1,3,Discover,141,1
TXN_48936,USER_9058,263.2,ATM Withdrawal,22 January 2023,12248.8,Laptop,Sydney,Restaurants,0,14,Visa,47,1
TXN_37828,USER_8157,91.85,ATM Withdrawal,31 January 2023,49670.26,Tablet,London,Electronics,0,6,Discover,83,0
TXN_1064,USER_9428,249.19,ATM Withdrawal,9 February 2023,44681,Mobile,Mumbai,Restaurants,0,6,Amex,5,0
TXN_25382,USER_5603,88.59,ATM Withdrawal,16 December 2023,15510.9,Mobile,New York,Electronics,0,9,Mastercard,70,0
TXN_38344,USER_7155,26.73,POS,11 February 2023,71515.95,Mobile,Tokyo,Groceries,1,9,Visa,16,0
TXN_29815,USER_1685,347.78,Online,30 November 2023,74631.92,Laptop,Mumbai,Electronics,0,2,Mastercard,82,0
TXN_45869,USER_4714,15.67,ATM Withdrawal,9 May 2023,77618.04,Laptop,London,Electronics,0,3,Visa,125,0
TXN_31913,USER_3629,46.97,Online,1 September 2023,68107.27,Laptop,London,Clothing,0,8,Mastercard,118,1
TXN_7333,USER_8959,52.83,ATM Withdrawal,12 December 2023,56449.62,Tablet,Mumbai,Restaurants,0,13,Amex,179,1
TXN_6106,USER_4385,9.65,Bank Transfer,3 April 2023,97626.93,Tablet,Sydney,Electronics,0,11,Amex,175,0
TXN_9963,USER_3460,15.13,Online,25 September 2023,88411.47,Tablet,New York,Electronics,1,10,Amex,98,0
TXN_14507,USER_4010,345.67,Online,1 October 2023,90905.39,Tablet,London,Clothing,0,3,Amex,166,0
TXN_14847,USER_5694,103.63,ATM Withdrawal,1 June 2023,56823.86,Laptop,New York,Groceries,0,8,Mastercard,143,1
TXN_33100,USER_4602,25.19,ATM Withdrawal,11 September 2023,3139.58,Tablet,Mumbai,Electronics,0,6,Mastercard,144,1
TXN_20373,USER_8636,200.49,Online,28 March 2023,2221.74,Laptop,New York,Electronics,0,2,Visa,135,0
TXN_3692,USER_3915,166.98,ATM Withdrawal,15 March 2023,96712.61,Mobile,New York,Restaurants,0,1,Mastercard,215,0
TXN_6866,USER_8314,1.77,ATM Withdrawal,28 December 2023,89640.33,Mobile,London,Groceries,1,14,Visa,74,1
TXN_36158,USER_7191,21.73,Bank Transfer,8 December 2023,4742.6,Mobile,New York,Clothing,0,13,Discover,153,0
TXN_46713,USER_1247,1.86,ATM Withdrawal,18 January 2023,30083.62,Mobile,Tokyo,Restaurants,0,7,Visa,21,1
TXN_7814,USER_4534,453.67,Online,16 January 2023,1169.37,Laptop,Tokyo,Restaurants,0,9,Discover,194,1
TXN_17464,USER_2054,302.03,POS,13 February 2023,53982.24,Mobile,New York,Groceries,0,6,Amex,77,0
TXN_6734,USER_5636,18.57,ATM Withdrawal,24 June 2023,84645.08,Mobile,London,Travel,0,12,Mastercard,7,0
TXN_4288,USER_2216,3.61,POS,30 March 2023,53347.01,Laptop,Mumbai,Electronics,1,14,Discover,50,0
TXN_20291,USER_4435,47.27,Bank Transfer,28 October 2023,98876.44,Laptop,Sydney,Clothing,1,2,Amex,44,1
TXN_40506,USER_4532,149.55,ATM Withdrawal,14 June 2023,26484.86,Tablet,London,Groceries,0,1,Discover,55,0
TXN_24514,USER_9770,26.27,ATM Withdrawal,24 August 2023,50793.95,Tablet,Sydney,Groceries,0,6,Visa,121,0
TXN_26875,USER_4811,66.35,Online,1 April 2023,59741.95,Laptop,Tokyo,Clothing,0,3,Discover,155,1
TXN_6787,USER_3269,102.02,ATM Withdrawal,30 April 2023,10131.61,Mobile,Sydney,Groceries,0,5,Amex,104,0
TXN_24329,USER_7626,9.28,Bank Transfer,19 January 2023,28547.96,Laptop,Mumbai,Groceries,1,3,Visa,201,0
TXN_5631,USER_5887,61.92,Online,3 August 2023,662.67,Tablet,London,Restaurants,0,10,Visa,202,0
TXN_32095,USER_3019,47.57,Bank Transfer,12 February 2023,91505.47,Mobile,London,Groceries,0,5,Visa,106,0
TXN_41204,USER_6045,3.98,Bank Transfer,28 March 2023,30000.83,Tablet,Sydney,Restaurants,0,6,Discover,75,1
TXN_46947,USER_4639,43.01,Bank Transfer,26 June 2023,96036.42,Tablet,Tokyo,Travel,1,10,Amex,110,1
TXN_23798,USER_8097,1.77,POS,5 April 2023,32207.97,Tablet,Sydney,Electronics,0,6,Discover,64,1
TXN_32521,USER_6673,83.94,Online,18 October 2023,68402.78,Tablet,New York,Electronics,0,2,Mastercard,88,1
TXN_46205,USER_2070,48.35,ATM Withdrawal,23 May 2023,30616.42,Mobile,Sydney,Groceries,0,11,Discover,191,0
TXN_24440,USER_2776,35.38,Online,19 September 2023,92537.67,Laptop,Mumbai,Restaurants,0,3,Mastercard,155,1
TXN_6321,USER_6875,13.71,Online,26 February 2023,58449.47,Tablet,Mumbai,Travel,0,7,Discover,172,0
TXN_30549,USER_9768,37.76,Online,31 December 2023,36058.82,Mobile,New York,Electronics,0,6,Mastercard,39,0
TXN_34451,USER_3662,98.88,Online,4 October 2023,40019.48,Mobile,New York,Electronics,0,14,Mastercard,120,0
TXN_18584,USER_8778,91.35,ATM Withdrawal,16 July 2023,39168.38,Tablet,London,Restaurants,0,5,Mastercard,139,1
TXN_39550,USER_4868,267.69,POS,10 January 2023,4412.65,Tablet,New York,Groceries,0,7,Mastercard,74,0
TXN_36514,USER_1203,80.55,ATM Withdrawal,20 November 2023,60399.86,Laptop,Tokyo,Clothing,0,4,Mastercard,31,0
TXN_1110,USER_2333,86.14,ATM Withdrawal,7 August 2023,8093.03,Laptop,Mumbai,Clothing,0,7,Amex,177,1
TXN_24073,USER_9979,68.37,ATM Withdrawal,12 August 2023,15199.95,Laptop,Sydney,Travel,0,9,Mastercard,219,0
TXN_8526,USER_2292,39.83,Bank Transfer,13 May 2023,93648.85,Tablet,Tokyo,Travel,0,12,Discover,105,0
TXN_9034,USER_2894,20.24,Bank Transfer,25 April 2023,57838.55,Laptop,Mumbai,Clothing,0,11,Visa,62,1
TXN_8382,USER_3284,215.45,Online,17 July 2023,69497.47,Tablet,London,Clothing,0,2,Discover,126,0
TXN_22107,USER_6289,51.42,Bank Transfer,12 September 2023,77725.76,Mobile,Mumbai,Groceries,0,1,Mastercard,178,0
TXN_30008,USER_9418,11.41,ATM Withdrawal,9 February 2023,3493.49,Tablet,Sydney,Groceries,0,7,Discover,97,0
TXN_36847,USER_5444,95.88,ATM Withdrawal,7 July 2023,93924.81,Mobile,Mumbai,Clothing,0,10,Mastercard,19,0
TXN_23634,USER_2271,354.71,Bank Transfer,17 March 2023,14794.15,Tablet,Tokyo,Restaurants,0,12,Visa,219,0
TXN_33444,USER_9482,50.11,POS,25 October 2023,60036.72,Tablet,Tokyo,Restaurants,0,9,Discover,129,0
TXN_12046,USER_6190,16.67,Online,1 October 2023,98799.89,Mobile,Mumbai,Electronics,0,4,Mastercard,188,0
TXN_15976,USER_8877,104.88,Bank Transfer,27 September 2023,96164.25,Laptop,Tokyo,Groceries,0,2,Amex,196,0
TXN_17166,USER_1085,60.26,Bank Transfer,18 December 2023,48264.31,Mobile,New York,Groceries,0,9,Mastercard,238,0
TXN_42360,USER_3675,98.44,Online,15 June 2023,46334.42,Tablet,New York,Restaurants,0,14,Mastercard,90,0
TXN_26631,USER_3436,130.93,POS,13 February 2023,1687.25,Tablet,London,Clothing,0,4,Amex,208,0
TXN_49841,USER_9843,54.69,Online,21 January 2023,60734.67,Laptop,London,Groceries,0,13,Visa,103,0
TXN_38945,USER_6305,59.21,ATM Withdrawal,25 July 2023,47545.07,Mobile,Sydney,Clothing,1,2,Visa,211,1
